id,uwi,long,lat,lease,operator,fake_number
42000000001573,42000000001573,-97.1247935,30.196496,HERMS ERNA,GEOSOUTHERN ENERGY CORPORATION,73
42000000001574,42000000001574,-97.1371511,30.1767206,WEBB UNIT,CREATIVE OIL & GAS OPERATING LLC,66
42000000001575,42000000001575,-97.1380983,30.1623394,TYRA,CREATIVE OIL & GAS OPERATING LLC,18
42000000001576,42000000001576,-97.1086611,30.2167722,KUHN,LEEXUS OIL LIMITED LIABILITY CORP,66
42000000001577,42000000001577,-97.1182445,30.2068823,SCHINDLER,GEOSOUTHERN ENERGY CORPORATION,22
42000000001578,42000000001578,-97.1172639,30.2305917,SMITH,GEOSOUTHERN ENERGY CORPORATION,44
42000000001579,42000000001579,-97.1264569,30.1870347,MARBUGER ALLAN,GEOSOUTHERN ENERGY CORPORATION,67
42000000001580,42000000001580,-97.0999382,30.2273415,KUHN `A`,LEEXUS OIL LIMITED LIABILITY CORP,63
42000000001581,42000000001581,-97.1216403,30.2127022,ZIMMERHANZEL,GEOSOUTHERN ENERGY CORPORATION,72
42000000001582,42000000001582,-97.1076743,30.2212044,HODDE,GEOSOUTHERN ENERGY CORPORATION,83
42000000001583,42000000001583,-97.1229847,30.1931322,MARBURGER ALLAN,GEOSOUTHERN ENERGY CORPORATION,83
42000000001584,42000000001584,-97.09938,30.2486482,GRAETER,GEOSOUTHERN ENERGY CORPORATION,1
42000000001585,42000000001585,-97.0409998,30.0734808,DROEMER 114 UNIT,WILDHORSE RESOURCES MANAGEMENT CO LLC,29
42000000001586,42000000001586,-97.0742778,30.082575,RUSSELL,ONE CYPRESS TRUCKING INCORPORATED,97
42000000001587,42000000001587,-97.0850728,30.0823311,GILLET UNIT,ONE CYPRESS TRUCKING INCORPORATED,52
42000000001588,42000000001588,-97.0978265,30.0822034,WILLMON,ONE CYPRESS TRUCKING INCORPORATED,67
42000000001589,42000000001589,-97.0986444,30.0913167,HAMILTON-READER,ONE CYPRESS TRUCKING INCORPORATED,2
42000000001590,42000000001590,-99.074581,33.6189804,COWAN RANCH `206`,VERDUGO-PABLO ENERGY LLC,49
42000000001591,42000000001591,-99.0331397,33.5859201,COVINGTON,METANO ENERGY III LIMITED PARTNERSHIP,49
42000000001592,42000000001592,-99.0326856,33.5835047,COVINGTON,METANO ENERGY III LIMITED PARTNERSHIP,34
42000000001593,42000000001593,-98.9956814,33.5864389,COVINGTON,METANO ENERGY III LIMITED PARTNERSHIP,48
42000000001594,42000000001594,-98.989395,33.585142,BUCKALEW,VERDUGO-PABLO ENERGY LLC,15
42000000001595,42000000001595,-99.0709908,33.6139139,CAROLYN 207,VERDUGO-PABLO ENERGY LLC,93
42000000001596,42000000001596,-97.9829816,28.6210687,GORDON GAS UNIT,PIONEER NATURAL RESOURCES USA INC,81
42000000001597,42000000001597,-98.0003807,28.611512,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,76
42000000001598,42000000001598,-98.0288872,28.5983581,LEPPARD J A,PIONEER NATURAL RESOURCES USA INC,86
42000000001599,42000000001599,-98.0211805,28.5913623,CURRER G W GAS UNIT,PIONEER NATURAL RESOURCES USA INC,65
42000000001600,42000000001600,-98.0305219,28.5882078,TURNER S E GAS UNIT,PIONEER NATURAL RESOURCES USA INC,20
42000000001601,42000000001601,-97.982918,28.62782,GORDON GAS UNIT,PIONEER NATURAL RESOURCES USA INC,10
42000000001602,42000000001602,-98.009713,28.599597,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,17
42000000001603,42000000001603,-98.0067974,28.6043165,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,78
42000000001604,42000000001604,-98.0234684,28.5976495,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,61
42000000001605,42000000001605,-97.9878913,28.6243005,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,94
42000000001606,42000000001606,-98.0288158,28.5950208,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,3
42000000001607,42000000001607,-97.9912376,28.6095955,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,84
42000000001608,42000000001608,-98.0045239,28.6065799,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,8
42000000001609,42000000001609,-97.9872822,28.6194675,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,39
42000000001610,42000000001610,-97.998502,28.610693,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,7
42000000001611,42000000001611,-97.99345,28.6169,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,22
42000000001612,42000000001612,-98.0011894,28.6091304,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,63
42000000001613,42000000001613,-98.00874,28.59821,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,14
42000000001614,42000000001614,-97.9762897,28.6185024,GORDON ALBERT GAS UNIT,PIONEER NATURAL RESOURCES USA INC,26
42000000001615,42000000001615,-97.9723201,28.6229398,OLSON AMANDA GAS UNIT,PIONEER NATURAL RESOURCES USA INC,59
42000000001616,42000000001616,-98.0307757,28.5948083,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,33
42000000001617,42000000001617,-97.9742102,28.6210251,GORDON ALBERT GAS UNIT,PIONEER NATURAL RESOURCES USA INC,78
42000000001618,42000000001618,-97.9765639,28.6323973,OLSON AMANDA GAS UNIT,PIONEER NATURAL RESOURCES USA INC,14
42000000001619,42000000001619,-98.0419517,28.5860294,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,5
42000000001620,42000000001620,-97.9702379,28.6248211,OLSON AMANDA GAS UNIT,PIONEER NATURAL RESOURCES USA INC,46
42000000001621,42000000001621,-98.04207,28.583234,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,56
42000000001622,42000000001622,-98.04233,28.59221,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,95
42000000001623,42000000001623,-98.00352,28.60728,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,64
42000000001624,42000000001624,-98.0317902,28.5837386,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,33
42000000001625,42000000001625,-98.0330983,28.594022,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,4
42000000001626,42000000001626,-97.9335412,28.6617506,GOING MADGE,PIONEER NATURAL RESOURCES USA INC,64
42000000001627,42000000001627,-98.01947,28.59384,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,21
42000000001628,42000000001628,-97.9377389,28.6526513,MANSKER RANCH GAS UNIT,PIONEER NATURAL RESOURCES USA INC,64
42000000001629,42000000001629,-98.0090339,28.598511,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,9
42000000001630,42000000001630,-98.0029094,28.6026929,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,31
42000000001631,42000000001631,-97.9530516,28.6424259,SCHROEDER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,12
42000000001632,42000000001632,-97.9680093,28.6335744,GENTRY HOYT GAS UNIT,PIONEER NATURAL RESOURCES USA INC,5
42000000001633,42000000001633,-97.930382,28.6616847,GOING WINNIE MADGE GAS UNIT,PIONEER NATURAL RESOURCES USA INC,100
42000000001634,42000000001634,-97.9509389,28.6436264,SCHROEDER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,93
42000000001635,42000000001635,-98.017072,28.5975604,BUES GAS UNIT,PIONEER NATURAL RESOURCES USA INC,92
42000000001636,42000000001636,-97.9282667,28.6662278,ZUNIGA GAS UNIT,STATOIL TEXAS ONSHORE PROPERTY LLC,5
42000000001637,42000000001637,-98.0277022,28.6003696,LEPPARD J A GAS UNIT,PIONEER NATURAL RESOURCES USA INC,81
42000000001638,42000000001638,-97.9973263,28.6034612,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,97
42000000001639,42000000001639,-98.0413253,28.5873438,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,79
42000000001640,42000000001640,-97.9785019,28.6155961,GORDON GAS UNIT,PIONEER NATURAL RESOURCES USA INC,57
42000000001641,42000000001641,-97.9432946,28.6504492,MANSKER RANCH GAS UNIT,PIONEER NATURAL RESOURCES USA INC,89
42000000001642,42000000001642,-98.0270776,28.5888892,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,48
42000000001643,42000000001643,-98.0422939,28.5907323,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,68
42000000001644,42000000001644,-97.9911393,28.6081439,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,83
42000000001645,42000000001645,-97.950308,28.642822,SCHROEDER,PIONEER NATURAL RESOURCES USA INC,29
42000000001646,42000000001646,-97.9294976,28.685519,NICHOLS GAS UNIT,STATOIL TEXAS ONSHORE PROPERTY LLC,79
42000000001647,42000000001647,-97.9535328,28.64641,SCHROEDER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,6
42000000001648,42000000001648,-97.9535328,28.64641,SCHROEDER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,90
42000000001649,42000000001649,-98.0386478,28.5834985,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,17
42000000001650,42000000001650,-98.0243169,28.5961546,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,14
42000000001651,42000000001651,-98.0208777,28.6050128,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,82
42000000001652,42000000001652,-97.9857371,28.6376081,CARLSON-DANFORTH,STATOIL TEXAS ONSHORE PROPERTY LLC,47
42000000001653,42000000001653,-98.0022687,28.6094971,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,89
42000000001654,42000000001654,-98.0084584,28.600055,BUES HENRY GAS UNIT,PIONEER NATURAL RESOURCES USA INC,79
42000000001655,42000000001655,-98.0422402,28.585427,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,76
42000000001656,42000000001656,-98.0422402,28.585427,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,68
42000000001657,42000000001657,-97.9436722,28.6634444,JOHNSTON GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,44
42000000001658,42000000001658,-98.041528,28.5929881,TURNER GAS UNIT,PIONEER NATURAL RESOURCES USA INC,4
42000000001659,42000000001659,-97.9754586,28.6198581,GORDON GAS UNIT,PIONEER NATURAL RESOURCES USA INC,94
42000000001660,42000000001660,-97.9361056,28.6948806,JOHNSTON GAS UNIT 2,STATOIL TEXAS ONSHORE PROPERTY LLC,72
42000000001661,42000000001661,-98.0126466,28.6050596,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,14
42000000001662,42000000001662,-97.9870488,28.6150407,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,50
42000000001663,42000000001663,-97.931036,28.6621587,WINNIE MADGE GOING GAS UNIT,PIONEER NATURAL RESOURCES USA INC,27
42000000001664,42000000001664,-97.9444795,28.655022,MANSKER RANCH GAS UNIT,PIONEER NATURAL RESOURCES USA INC,65
42000000001665,42000000001665,-97.9403278,28.6596517,MANSKER RANCH GAS UNIT,PIONEER NATURAL RESOURCES USA INC,15
42000000001666,42000000001666,-97.9446663,28.6605588,MANSKER RANCH GAS UNIT,PIONEER NATURAL RESOURCES USA INC,98
42000000001667,42000000001667,-98.0002228,28.6136027,ONEAL GAS UNIT,PIONEER NATURAL RESOURCES USA INC,15
42000000001668,42000000001668,-98.0441701,28.5941043,BENHAM ERNA P GAS UNIT,PIONEER NATURAL RESOURCES USA INC,90
42000000001669,42000000001669,-98.0032658,28.6008793,OVERBY,PIONEER NATURAL RESOURCES USA INC,55
42000000001670,42000000001670,-97.978196,28.6151783,GORDON GAS UNIT,PIONEER NATURAL RESOURCES USA INC,87
42000000001671,42000000001671,-97.9359553,28.6796772,JOHNSTON GAS UNIT 3,STATOIL TEXAS ONSHORE PROPERTY LLC,58
42000000001672,42000000001672,-97.9974319,28.6175057,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,56
42000000001673,42000000001673,-97.9872566,28.6210664,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,86
42000000001674,42000000001674,-98.007196,28.5571812,MAGGIE GAS UNIT,EOG RESOURCES INCORPORATED,100
42000000001675,42000000001675,-97.9168325,28.6916902,KOCUREK GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,20
42000000001676,42000000001676,-97.9994105,28.6166418,TOMASEK GAS UNIT,PIONEER NATURAL RESOURCES USA INC,27
42000000001677,42000000001677,-97.9455389,28.6854167,JOHNSTON GAS UNIT 2,STATOIL TEXAS ONSHORE PROPERTY LLC,61
42000000001678,42000000001678,-97.9395652,28.7027747,STOCKTON GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,38
42000000001679,42000000001679,-97.9505758,28.695925,CARLYON GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,90
42000000001680,42000000001680,-97.95765,28.6867694,NICHOLS J T GAS UNIT 1,STATOIL TEXAS ONSHORE PROPERTY LLC,54
42000000001681,42000000001681,-98.0621624,28.6648633,WINDHAM A,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,36
42000000001682,42000000001682,-98.0338889,28.6725,RANCHO SALADO,BURLINGTON RESOURCES O&G CO LP,1
42000000001683,42000000001683,-98.0308901,28.6434341,BORN A,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,73
42000000001684,42000000001684,-98.0269444,28.6744444,RANCHO SALADO EAST UNIT A,BURLINGTON RESOURCES O&G CO LP,37
42000000001685,42000000001685,-97.9662167,28.6736222,MIXON 01,PIONEER NATURAL RESOURCES USA INC,63
42000000001686,42000000001686,-98.0160334,28.6601694,GILL 01,PIONEER NATURAL RESOURCES USA INC,60
42000000001687,42000000001687,-98.0469444,28.6644444,KENNEDY KAREN UNIT A,BURLINGTON RESOURCES O&G CO LP,99
42000000001688,42000000001688,-97.9959611,28.6529611,STEWART 01,PIONEER NATURAL RESOURCES USA INC,96
42000000001689,42000000001689,-98.0013972,28.66545,POSTEL 01,PIONEER NATURAL RESOURCES USA INC,66
42000000001690,42000000001690,-98.0512602,28.6228518,WERNLI 01,PIONEER NATURAL RESOURCES USA INC,24
42000000001691,42000000001691,-98.0373292,28.6527553,MC CARN B,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,25
42000000001692,42000000001692,-98.0607639,28.6184694,FRANKE 01,PIONEER NATURAL RESOURCES USA INC,14
42000000001693,42000000001693,-98.0218414,28.6454806,BOSWELL 01,PIONEER NATURAL RESOURCES USA INC,22
42000000001694,42000000001694,-98.0418539,28.6527747,MCCARN A,BHP BILLITON PETROLEUM(TXLA OP) COMPANY,45
42000000001695,42000000001695,-98.0083096,28.6647913,ALVARADO 01,PIONEER NATURAL RESOURCES USA INC,51
42000000001696,42000000001696,-98.0580117,28.6299239,OPIELA 01,PIONEER NATURAL RESOURCES USA INC,71
42000000001697,42000000001697,-98.0200109,28.6598486,BOSWELL 02,PIONEER NATURAL RESOURCES USA INC,66
42000000001698,42000000001698,-98.0431523,28.6539944,WERNLI WALTER 01,PIONEER NATURAL RESOURCES USA INC,4
42000000001699,42000000001699,-98.0581922,28.6680753,KENNEDY KAREN UNIT A,BURLINGTON RESOURCES O&G CO LP,93
42000000001700,42000000001700,-98.0581936,28.6680258,ARNOLD UNIT A,BURLINGTON RESOURCES O&G CO LP,4
42000000001701,42000000001701,-98.0761111,28.6566667,KENNEDY BETTY UNIT B,BURLINGTON RESOURCES O&G CO LP,50
42000000001702,42000000001702,-98.0232,28.6759528,RANCHO SALADO EAST UNIT A,BURLINGTON RESOURCES O&G CO LP,93
42000000001703,42000000001703,-98.6476789,29.2306815,TAYLOR,RED CHALK RESOURCES LLC,85
42000000001704,42000000001704,-98.793205,29.2590893,LIEBE-HOUSE /A/,SIMCO OIL LLC,55
42000000001705,42000000001705,-98.7524556,29.3139424,ILTIS MATHILDA,SIMCO OIL LLC,54
42000000001706,42000000001706,-98.7523932,29.23512,PTD UN 1,QUEST RESEARCH & DEV CORPORATION,51
42000000001707,42000000001707,-98.3652369,29.1954272,BAKER T H,KIDD PRODUCTION COMPANY,49
42000000001708,42000000001708,-101.6822014,32.6745072,JO-MILL UNIT,CHEVRON U S A INCORPORATED,56
42000000001709,42000000001709,-101.6313956,32.6506355,JO-MILL UNIT,CHEVRON U S A INCORPORATED,38
42000000001710,42000000001710,-101.649413,32.646702,JO-MILL UNIT,CHEVRON U S A INCORPORATED,82
42000000001711,42000000001711,-101.5021742,32.9265869,CLAYTON,REATTA ENERGY INCORPORATED,61
42000000001712,42000000001712,-101.6082705,32.6397087,JO-MILL UNIT,CHEVRON U S A INCORPORATED,17
42000000001713,42000000001713,-101.6608806,32.6755194,JO-MILL UNIT,CHEVRON U S A INCORPORATED,5
42000000001714,42000000001714,-101.633735,32.650568,JO-MILL UNIT,CHEVRON U S A INCORPORATED,5
42000000001715,42000000001715,-101.6581341,32.6782775,JO-MILL UNIT,CHEVRON U S A INCORPORATED,23
42000000001716,42000000001716,-101.65425,32.56388,JO-MILL UNIT,CHEVRON U S A INCORPORATED,66
42000000001717,42000000001717,-101.64065,32.6692472,JO-MILL UNIT,CHEVRON U S A INCORPORATED,22
42000000001718,42000000001718,-101.62995,32.6695889,JO-MILL UNIT,CHEVRON U S A INCORPORATED,92
42000000001719,42000000001719,-101.5774337,32.628795,ROADRUNNER,OGX RESOURCES LIMITED LIABILITY CORP,93
42000000001720,42000000001720,-101.6813064,32.6732335,JO-MILL UNIT,CHEVRON U S A INCORPORATED,24
42000000001721,42000000001721,-101.6074593,32.6368669,JO-MILL UNIT,CHEVRON U S A INCORPORATED,97
42000000001722,42000000001722,-101.6563621,32.6322525,JO-MILL UNIT,CHEVRON U S A INCORPORATED,10
42000000001723,42000000001723,-101.658,32.617,JO-MILL UNIT,CHEVRON U S A INCORPORATED,27
42000000001724,42000000001724,-101.6218825,32.635783,JO-MILL UNIT,CHEVRON U S A INCORPORATED,15
42000000001725,42000000001725,-101.6293206,32.6567962,JO-MILL UNIT,CHEVRON U S A INCORPORATED,73
42000000001726,42000000001726,-101.6660581,32.6142828,JO-MILL UNIT,CHEVRON U S A INCORPORATED,84
42000000001727,42000000001727,-101.6497853,32.5964486,JO-MILL UNIT,CHEVRON U S A INCORPORATED,95
42000000001728,42000000001728,-101.6446937,32.5857377,JO-MILL UNIT,CHEVRON U S A INCORPORATED,39
42000000001729,42000000001729,-101.6391694,32.5948639,JO-MILL UNIT,CHEVRON U S A INCORPORATED,9
42000000001730,42000000001730,-101.6456205,32.5891917,JO-MILL UNIT,CHEVRON U S A INCORPORATED,15
42000000001731,42000000001731,-101.6408108,32.5984161,JO-MILL UNIT,CHEVRON U S A INCORPORATED,99
42000000001732,42000000001732,-101.667,32.618,JO-MILL UNIT,CHEVRON U S A INCORPORATED,47
42000000001733,42000000001733,-101.6478658,32.6079542,JO-MILL UNIT,CHEVRON U S A INCORPORATED,59
42000000001734,42000000001734,-101.6455522,32.6002398,JO-MILL UNIT,CHEVRON U S A INCORPORATED,78
42000000001735,42000000001735,-101.612,32.654,JO-MILL UNIT,CHEVRON U S A INCORPORATED,51
42000000001736,42000000001736,-101.6509388,32.5914608,JO-MILL UNIT,CHEVRON U S A INCORPORATED,61
42000000001737,42000000001737,-101.5325937,32.8183234,MESQUITE CREEK B,URBAN OIL & GAS GROUP LLC,74
42000000001738,42000000001738,-101.6477294,32.6041941,JO-MILL UNIT,CHEVRON U S A INCORPORATED,47
42000000001739,42000000001739,-101.5487722,32.6278361,CLAYTON-JOHNSON,LEGACY RESERVES OPERATING LP,25
42000000001740,42000000001740,-101.4977598,32.69138,JACKSON,PIE OPERATING LLC,25
42000000001741,42000000001741,-101.5059814,32.6897228,EVERETT 7,PIE OPERATING LLC,82
42000000001742,42000000001742,-101.5387031,32.8133775,REBECCA,URBAN OIL & GAS GROUP LLC,4
42000000001743,42000000001743,-101.4909547,32.9168897,ROY,URBAN OIL & GAS GROUP LLC,58
42000000001744,42000000001744,-101.4949222,32.9037528,ROY,URBAN OIL & GAS GROUP LLC,28
42000000001745,42000000001745,-101.4919,32.91641,ROY,URBAN OIL & GAS GROUP LLC,58
42000000001746,42000000001746,-101.522081,32.639393,MULESHOE 32-26 BDN,ENERVEST OPERATING LLC,52
42000000001747,42000000001747,-101.5355338,32.8056139,REBECCA,URBAN OIL & GAS GROUP LLC,24
42000000001748,42000000001748,-101.4881598,32.9056645,ROY,URBAN OIL & GAS GROUP LLC,95
42000000001749,42000000001749,-101.5402631,32.8063867,REBECCA,URBAN OIL & GAS GROUP LLC,64
42000000001750,42000000001750,-101.4020083,32.888075,NEWTON VICKIE 3801 POOLED UNIT,CALLON PETROLEUM OPERATING,65
42000000001751,42000000001751,-101.5260775,32.9102411,MELANIE,URBAN OIL & GAS GROUP LLC,33
42000000001752,42000000001752,-101.3535937,32.8665283,NEWTON SHIRLY 2301 POOLED UNIT,CALLON PETROLEUM OPERATING,79
42000000001753,42000000001753,-101.5009714,32.8917242,ROY,URBAN OIL & GAS GROUP LLC,99
42000000001754,42000000001754,-101.5060673,32.9454815,DEBBY,URBAN OIL & GAS GROUP LLC,77
42000000001755,42000000001755,-101.5550306,32.8194361,REBECCA,URBAN OIL & GAS GROUP LLC,72
42000000001756,42000000001756,-101.4694917,32.7553972,JOHNSON 39,CHOLLA PETROLEUM INCORPORATED,34
42000000001757,42000000001757,-101.4813874,32.9350999,ROY,URBAN OIL & GAS GROUP LLC,3
42000000001758,42000000001758,-101.471145,32.7728478,BENNETT 26-35,CHOLLA PETROLEUM INCORPORATED,61
42000000001759,42000000001759,-101.5259518,32.8039459,REBECCA,URBAN OIL & GAS GROUP LLC,39
42000000001760,42000000001760,-101.3009944,32.733725,GRAY 231,APACHE CORPORATION,30
42000000001761,42000000001761,-101.4995417,32.8918611,ROY,URBAN OIL & GAS GROUP LLC,66
42000000001762,42000000001762,-101.4995417,32.8918611,ROY,URBAN OIL & GAS GROUP LLC,50
42000000001763,42000000001763,-101.2010389,32.8031556,BEAVER 352,APACHE CORPORATION,93
42000000001764,42000000001764,-101.2111267,32.9045094,JONES 519,OBENCO INCORPORATED,83
42000000001765,42000000001765,-101.4504964,32.5361562,HIGGINBOTHAM 30-19,SURGE OPERATING LLC,92
42000000001766,42000000001766,-101.3873435,32.5504378,CASSIDY 26-23,SURGE OPERATING LLC,53
42000000001767,42000000001767,-101.5467445,32.5504361,DYESS 17-8,SURGE OPERATING LLC,2
42000000001768,42000000001768,-101.6892124,32.7095101,CANON 33,PPC OPERATING COMPANY LLC,50
42000000001769,42000000001769,-101.2024111,32.904375,JONES 519,OBENCO INCORPORATED,89
42000000001770,42000000001770,-101.5194773,32.5730763,GOOD CLARA 10-15,SURGE OPERATING LLC,7
42000000001771,42000000001771,-101.6045442,32.5275808,HARRIS 23-26,SURGE OPERATING LLC,97
42000000001772,42000000001772,-101.604412,32.527522,HARRIS 23-26,SURGE OPERATING LLC,49
42000000001773,42000000001773,-101.602623,32.528724,HARRIS 23-26,SURGE OPERATING LLC,69
42000000001774,42000000001774,-101.5831596,32.6081555,ZAGATO 42 43,KOCH EXPLORATION COMPANY LLC,76
42000000001775,42000000001775,-101.600606,32.52911,HARRIS 23-26,SURGE OPERATING LLC,51
42000000001776,42000000001776,-101.541237,32.542489,DRAGON UNIT B 20-29,SURGE OPERATING LLC,8
42000000001777,42000000001777,-101.5421392,32.5441861,DYESS 17-8,SURGE OPERATING LLC,36
42000000001778,42000000001778,-101.5494092,32.5404958,DRAGON UNIT A 20-29,SURGE OPERATING LLC,33
42000000001779,42000000001779,-101.482134,32.588927,KRAKEN UNIT A 06-43,SURGE OPERATING LLC,48
42000000001780,42000000001780,-101.4338743,32.5401038,LEVIATHAN UNIT B 29-20,SURGE OPERATING LLC,11
42000000001781,42000000001781,-97.6458077,32.1297784,MITCHELL JOE,XTO ENERGY INCORPORATED,22
42000000001782,42000000001782,-97.7046571,32.0888033,TOMONA,XTO ENERGY INCORPORATED,10
42000000001783,42000000001783,-97.53291,31.99739,WALKER J,ATLAS BARNETT LLC,26
